,inflow,time,link_id
497587,1,561.2,3
497588,1,561.24,3
497589,1,561.28,3
497590,1,561.32,3
497591,1,561.36,3
497592,1,561.4,3
497593,1,561.44,3
497594,1,561.48,3
498983,1,566.0,3
498984,1,566.04,3
498985,1,566.08,3
498986,1,566.12,3
498987,1,566.16,3
498988,1,566.2,3
498989,1,566.24,3
498990,1,566.28,3
498991,1,566.32,3
498992,1,566.36,3
498993,1,566.4,3
498994,1,566.44,3
498995,1,566.48,3
500416,2,601.28,3
500417,2,601.32,3
500418,2,601.36,3
500419,2,601.4,3
500420,2,601.44,3
500421,2,601.48,3
500422,2,601.52,3
500423,2,601.56,3
500424,2,601.6,3
500425,1,601.64,3
500426,1,601.68,3
500427,1,601.72,3
500428,1,601.76,3
500429,1,601.8,3
500430,1,601.84,3
500431,1,601.88,3
501533,1,594.84,3
501534,1,594.88,3
501535,1,594.92,3
501536,1,594.96,3
501537,1,595.0,3
501538,1,595.04,3
501539,1,595.08,3
501540,1,595.12,3
503312,1,593.52,3
503313,1,593.56,3
503314,1,593.6,3
503315,1,593.64,3
503316,1,593.68,3
503317,1,593.72,3
503318,1,593.76,3
505894,1,597.36,3
505895,1,597.4,3
505896,1,597.44,3
505897,1,597.48,3
505898,1,597.52,3
505899,1,597.56,3
505900,1,597.6,3
505901,1,597.64,3
505902,1,597.68,3
505903,1,597.72,3
505904,1,597.76,3
505905,1,597.8,3
505906,1,597.84,3
505907,1,597.88,3
505908,1,597.92,3
505909,1,597.96,3
505910,1,598.0,3
505911,1,598.04,3
505912,1,598.08,3
505913,1,598.12,3
507015,1,568.76,3
507016,1,568.8,3
507017,1,568.84,3
507018,1,568.88,3
507019,1,568.92,3
507020,1,568.96,3
507021,1,569.0,3
507022,1,569.04,3
507023,1,569.08,3
507024,1,569.12,3
507025,1,569.16,3
507026,1,569.2,3
507027,1,569.24,3
507028,1,569.28,3
507029,1,569.32,3
507030,1,569.36,3
507031,1,569.4,3
507032,1,569.44,3
507033,1,569.48,3
507034,1,569.52,3
507035,1,569.56,3
507036,1,569.6,3
507037,1,569.64,3
507038,1,569.68,3
507039,1,569.72,3
507040,1,569.76,3
507041,1,569.8,3
507042,1,569.84,3
507043,1,569.88,3
507044,1,569.92,3
507045,1,569.96,3
507046,1,570.0,3
507047,1,570.04,3
507048,1,570.08,3
507049,1,570.12,3
507050,1,570.16,3
507051,1,570.2,3
507052,1,570.24,3
507053,1,570.28,3
507054,1,570.32,3
507055,1,570.36,3
507056,1,570.4,3
507057,1,570.44,3
507058,1,570.48,3
507059,1,570.52,3
507060,1,570.56,3
507061,1,570.6,3
507062,1,570.64,3
507063,1,570.68,3
507064,1,570.72,3
507065,1,570.76,3
507066,1,570.8,3
507067,1,570.84,3
507068,1,570.88,3
507069,1,570.92,3
507070,1,570.96,3
507071,1,571.0,3
507072,1,571.04,3
507073,1,571.08,3
507074,1,571.12,3
507075,1,571.16,3
507076,1,571.2,3
507077,1,571.24,3
507078,1,571.28,3
507079,1,571.32,3
507080,1,571.36,3
507081,1,571.4,3
507082,1,571.44,3
507083,1,571.48,3
507084,1,571.52,3
507085,1,571.56,3
507086,1,571.6,3
507087,1,571.64,3
507088,1,571.68,3
507089,1,571.72,3
507090,1,571.76,3
507091,1,571.8,3
507092,1,571.84,3
507093,1,571.88,3
507094,1,571.92,3
507095,1,571.96,3
507096,1,572.0,3
507097,1,572.04,3
507098,1,572.08,3
507099,1,572.12,3
507100,1,572.16,3
507101,1,572.2,3
507102,1,572.24,3
507103,1,572.28,3
507104,1,572.32,3
507105,1,572.36,3
507106,1,572.4,3
507107,1,572.44,3
507108,1,572.48,3
507109,1,572.52,3
507110,1,572.56,3
507111,1,572.6,3
507112,1,572.64,3
507113,1,572.68,3
507114,1,572.72,3
507115,1,572.76,3
507116,1,572.8,3
507117,1,572.84,3
507118,1,572.88,3
507119,1,572.92,3
507120,1,572.96,3
507121,1,573.0,3
507122,1,573.04,3
507123,1,573.08,3
507124,1,573.12,3
507125,1,573.16,3
507126,1,573.2,3
507127,1,573.24,3
507128,1,573.28,3
507129,1,573.32,3
507130,1,573.36,3
507131,1,573.4,3
507132,1,573.44,3
507133,1,573.48,3
507134,1,573.52,3
507135,1,573.56,3
507136,1,573.6,3
507137,1,573.64,3
507138,1,573.68,3
507139,1,573.72,3
507140,1,573.76,3
507141,1,573.8,3
507142,1,573.84,3
507143,1,573.88,3
507144,1,573.92,3
507145,1,573.96,3
507146,1,574.0,3
507147,1,574.04,3
507148,1,574.08,3
507149,1,574.12,3
507150,1,574.16,3
507151,1,574.2,3
507152,1,574.24,3
507153,1,574.28,3
507154,1,574.32,3
507155,1,574.36,3
507156,1,574.4,3
507157,1,574.44,3
507158,1,574.48,3
507159,1,574.52,3
507160,1,574.56,3
507161,1,574.6,3
507162,1,574.64,3
507163,1,574.68,3
507164,1,574.72,3
507165,1,574.76,3
507166,1,574.8,3
507167,1,574.84,3
507168,1,574.88,3
507169,1,574.92,3
507170,1,574.96,3
507171,1,575.0,3
507172,1,575.04,3
507173,1,575.08,3
507174,1,575.12,3
507175,1,575.16,3
507176,1,575.2,3
507177,1,575.24,3
507178,1,575.28,3
507179,1,575.32,3
507180,1,575.36,3
507181,1,575.4,3
507182,1,575.44,3
507183,1,575.48,3
507184,1,575.52,3
507185,1,575.56,3
507186,1,575.6,3
507187,1,575.64,3
507188,1,575.68,3
507189,1,575.72,3
507190,1,575.76,3
507191,1,575.8,3
507192,1,575.84,3
507193,1,575.88,3
507194,1,575.92,3
507195,1,575.96,3
507196,1,576.0,3
507197,1,576.04,3
507198,1,576.08,3
507199,1,576.12,3
507200,1,576.16,3
507201,1,576.2,3
507202,1,576.24,3
507203,1,576.28,3
507204,1,576.32,3
507205,1,576.36,3
507206,1,576.4,3
507207,1,576.44,3
507208,1,576.48,3
507209,1,576.52,3
507210,1,576.56,3
507211,1,576.6,3
507212,1,576.64,3
507213,1,576.68,3
507214,1,576.72,3
507215,1,576.76,3
507216,1,576.8,3
507217,1,576.84,3
507218,1,576.88,3
507219,1,576.92,3
507220,1,576.96,3
507221,1,577.0,3
507222,1,577.04,3
507223,1,577.08,3
507224,1,577.12,3
507225,1,577.16,3
507226,1,577.2,3
507227,1,577.24,3
507228,1,577.28,3
507229,1,577.32,3
507230,1,577.36,3
507231,1,577.4,3
507232,1,577.44,3
507233,1,577.48,3
507234,1,577.52,3
507235,1,577.56,3
507236,1,577.6,3
507237,1,577.64,3
507238,1,577.68,3
507239,1,577.72,3
507240,1,577.76,3
507241,1,577.8,3
507242,1,577.84,3
507243,1,577.88,3
507244,1,577.92,3
507245,1,577.96,3
507246,1,578.0,3
507247,1,578.04,3
507248,1,578.08,3
507249,1,578.12,3
507250,1,578.16,3
507251,1,578.2,3
507252,1,578.24,3
507253,1,578.28,3
507254,1,578.32,3
507255,1,578.36,3
507256,1,578.4,3
507257,1,578.44,3
507258,1,578.48,3
507259,1,578.52,3
507260,1,578.56,3
507261,1,578.6,3
507262,1,578.64,3
507263,1,578.68,3
507264,1,578.72,3
507265,1,578.76,3
507266,1,578.8,3
507267,1,578.84,3
507268,1,578.88,3
507269,1,578.92,3
507270,1,578.96,3
507271,1,579.0,3
507272,1,579.04,3
507273,1,579.08,3
507274,1,579.12,3
507275,1,579.16,3
507276,1,579.2,3
507277,1,579.24,3
507278,1,579.28,3
507279,1,579.32,3
507280,1,579.36,3
507281,1,579.4,3
507282,1,579.44,3
507283,1,579.48,3
507284,1,579.52,3
507285,1,579.56,3
507286,1,579.6,3
507287,1,579.64,3
507288,1,579.68,3
507289,1,579.72,3
507290,1,579.76,3
507291,1,579.8,3
507292,1,579.84,3
507293,1,579.88,3
507294,1,579.92,3
507295,1,579.96,3
507296,1,580.0,3
507297,1,580.04,3
507298,1,580.08,3
507299,1,580.12,3
507300,1,580.16,3
507301,1,580.2,3
507302,1,580.24,3
507303,1,580.28,3
507304,1,580.32,3
507305,1,580.36,3
507306,1,580.4,3
507307,1,580.44,3
507308,1,580.48,3
507309,1,580.52,3
507310,1,580.56,3
507311,1,580.6,3
507312,1,580.64,3
507313,1,580.68,3
507314,1,580.72,3
507315,1,580.76,3
507316,1,580.8,3
507317,1,580.84,3
507318,1,580.88,3
507319,1,580.92,3
507320,1,580.96,3
507321,1,581.0,3
507322,1,581.04,3
507323,1,581.08,3
507324,1,581.12,3
507325,1,581.16,3
507326,1,581.2,3
507327,1,581.24,3
507328,1,581.28,3
507329,1,581.32,3
507330,1,581.36,3
507331,1,581.4,3
507332,1,581.44,3
507333,1,581.48,3
507334,1,581.52,3
507335,1,581.56,3
507336,1,581.6,3
507337,1,581.64,3
507338,1,581.68,3
507339,1,581.72,3
507340,1,581.76,3
507341,1,581.8,3
507342,1,581.84,3
507343,1,581.88,3
507344,1,581.92,3
507345,1,581.96,3
507346,1,582.0,3
507347,1,582.04,3
507348,1,582.08,3
507349,1,582.12,3
507350,1,582.16,3
507351,1,582.2,3
507352,1,582.24,3
507353,1,582.28,3
507354,1,582.32,3
507355,1,582.36,3
507356,1,582.4,3
507357,1,582.44,3
507358,1,582.48,3
507359,1,582.52,3
507360,1,582.56,3
507361,1,582.6,3
507362,1,582.64,3
507363,1,582.68,3
507364,1,582.72,3
507365,1,582.76,3
507366,1,582.8,3
507367,1,582.84,3
507368,1,582.88,3
507369,1,582.92,3
507370,1,582.96,3
507371,1,583.0,3
507372,1,583.04,3
507373,1,583.08,3
507374,1,583.12,3
507375,1,583.16,3
507376,1,583.2,3
507377,1,583.24,3
507378,2,583.28,3
507379,2,583.32,3
507380,2,583.36,3
507381,2,583.4,3
507382,2,583.44,3
507383,2,583.48,3
507384,2,583.52,3
507385,2,583.56,3
507386,2,583.6,3
507387,2,583.64,3
507388,2,583.68,3
507389,2,583.72,3
507390,2,583.76,3
507391,2,583.8,3
507392,2,583.84,3
507393,2,583.88,3
507394,2,583.92,3
507395,2,583.96,3
507396,2,584.0,3
507397,2,584.04,3
507398,2,584.08,3
507399,2,584.12,3
507400,2,584.16,3
507401,2,584.2,3
507402,2,584.24,3
507403,2,584.28,3
507404,2,584.32,3
507405,2,584.36,3
507406,2,584.4,3
507407,2,584.44,3
507408,2,584.48,3
507409,2,584.52,3
507410,2,584.56,3
507411,2,584.6,3
507412,2,584.64,3
507413,2,584.68,3
507414,2,584.72,3
507415,2,584.76,3
507416,2,584.8,3
507417,2,584.84,3
507418,2,584.88,3
507419,2,584.92,3
507420,2,584.96,3
507421,2,585.0,3
507422,2,585.04,3
507423,2,585.08,3
507424,2,585.12,3
507425,2,585.16,3
507426,2,585.2,3
507427,2,585.24,3
507428,2,585.28,3
507429,2,585.32,3
507430,2,585.36,3
507431,2,585.4,3
507432,2,585.44,3
507433,2,585.48,3
507434,2,585.52,3
507435,2,585.56,3
507436,2,585.6,3
507437,2,585.64,3
507438,2,585.68,3
507439,2,585.72,3
507440,2,585.76,3
507441,2,585.8,3
507442,2,585.84,3
507443,2,585.88,3
507444,2,585.92,3
507445,2,585.96,3
507446,2,586.0,3
507447,2,586.04,3
507448,2,586.08,3
507449,2,586.12,3
507450,2,586.16,3
507451,2,586.2,3
507452,2,586.24,3
507453,2,586.28,3
507454,2,586.32,3
507455,2,586.36,3
507456,2,586.4,3
507457,2,586.44,3
507458,2,586.48,3
507459,2,586.52,3
507460,2,586.56,3
507461,2,586.6,3
507462,2,586.64,3
507463,2,586.68,3
507464,2,586.72,3
507465,2,586.76,3
507466,2,586.8,3
507467,2,586.84,3
507468,2,586.88,3
507469,2,586.92,3
507470,2,586.96,3
507471,2,587.0,3
507472,2,587.04,3
507473,2,587.08,3
507474,2,587.12,3
507475,2,587.16,3
507476,2,587.2,3
507477,2,587.24,3
507478,2,587.28,3
507479,2,587.32,3
507480,2,587.36,3
507481,2,587.4,3
507482,2,587.44,3
507483,2,587.48,3
507484,2,587.52,3
507485,2,587.56,3
507486,2,587.6,3
507487,2,587.64,3
507488,2,587.68,3
507489,2,587.72,3
507490,2,587.76,3
507491,2,587.8,3
507492,2,587.84,3
507493,2,587.88,3
507494,2,587.92,3
507495,2,587.96,3
507496,2,588.0,3
507497,2,588.04,3
507498,2,588.08,3
507499,2,588.12,3
507500,2,588.16,3
507501,2,588.2,3
507502,2,588.24,3
507503,2,588.28,3
507504,2,588.32,3
507505,2,588.36,3
507506,2,588.4,3
507507,2,588.44,3
507508,2,588.48,3
507509,2,588.52,3
507510,2,588.56,3
507511,2,588.6,3
507512,2,588.64,3
507513,2,588.68,3
507514,2,588.72,3
507515,2,588.76,3
507516,2,588.8,3
507517,2,588.84,3
507518,2,588.88,3
507519,2,588.92,3
507520,2,588.96,3
507521,2,589.0,3
507522,2,589.04,3
507523,2,589.08,3
507524,2,589.12,3
507525,2,589.16,3
507526,2,589.2,3
507527,2,589.24,3
507528,2,589.28,3
507529,2,589.32,3
507530,2,589.36,3
507531,2,589.4,3
507532,2,589.44,3
507533,2,589.48,3
507534,2,589.52,3
507535,2,589.56,3
507536,2,589.6,3
507537,2,589.64,3
507538,2,589.68,3
507539,2,589.72,3
507540,2,589.76,3
507541,2,589.8,3
507542,2,589.84,3
507543,2,589.88,3
507544,2,589.92,3
507545,2,589.96,3
507546,2,590.0,3
507547,2,590.04,3
507548,2,590.08,3
507549,2,590.12,3
507550,2,590.16,3
507551,2,590.2,3
507552,2,590.24,3
507553,2,590.28,3
507554,2,590.32,3
507555,2,590.36,3
507556,2,590.4,3
507557,2,590.44,3
507558,2,590.48,3
507559,2,590.52,3
507560,2,590.56,3
507561,2,590.6,3
507562,2,590.64,3
507563,2,590.68,3
507564,2,590.72,3
507565,2,590.76,3
507566,2,590.8,3
507567,2,590.84,3
507568,2,590.88,3
507569,2,590.92,3
507606,1,592.4,3
507607,1,592.44,3
507608,1,592.48,3
507609,1,592.52,3
507610,1,592.56,3
507611,1,592.6,3
507612,1,592.64,3
507613,1,592.68,3
507614,1,592.72,3
507615,1,592.76,3
507616,1,592.8,3
507617,1,592.84,3
507618,1,592.88,3
507619,1,592.92,3
507620,1,592.96,3
507621,1,593.0,3
507622,1,593.04,3
507623,1,593.08,3
507624,1,593.12,3
507625,1,593.16,3
507626,1,593.2,3
507627,1,593.24,3
507628,1,593.28,3
507629,1,593.32,3
512396,1,603.72,3
512397,1,603.76,3
512398,1,603.8,3
512399,1,603.84,3
512400,1,603.88,3
512401,1,603.92,3
512402,1,603.96,3
512403,1,604.0,3
512404,1,604.04,3
512405,1,604.08,3
512406,1,604.12,3
512407,1,604.16,3
512408,1,604.2,3
512409,1,604.24,3
512410,1,604.28,3
512411,1,604.32,3
514585,2,606.84,3
514586,2,606.88,3
514587,2,606.92,3
514588,2,606.96,3
514589,2,607.0,3
514590,2,607.04,3
514591,1,607.08,3
514592,1,607.12,3
514593,1,607.16,3
514594,1,607.2,3
514595,1,607.24,3
514596,1,607.28,3
514597,2,607.32,3
514598,2,607.36,3
514599,2,607.4,3
515521,2,611.44,3
515522,2,611.48,3
515523,2,611.52,3
515524,2,611.56,3
515525,2,611.6,3
515526,2,611.64,3
515527,3,611.68,3
515528,3,611.72,3
515529,3,611.76,3
515530,3,611.8,3
515531,3,611.84,3
515532,3,611.88,3
515533,3,611.92,3
515534,3,611.96,3
518911,1,605.72,3
518912,1,605.76,3
518913,1,605.8,3
518914,1,605.84,3
518915,1,605.88,3
518916,1,605.92,3
518917,1,605.96,3
518918,1,606.0,3
518919,1,606.04,3
518920,1,606.08,3
518921,1,606.12,3
518922,1,606.16,3
518923,1,606.2,3
518924,1,606.24,3
518925,1,606.28,3
519971,1,602.68,3
519972,1,602.72,3
519973,1,602.76,3
519974,1,602.8,3
519975,1,602.84,3
519976,1,602.88,3
519977,1,602.92,3
519978,1,602.96,3
519979,1,603.0,3
519980,1,603.04,3
519981,1,603.08,3
519982,1,603.12,3
521167,1,609.24,3
521168,1,609.28,3
521169,1,609.32,3
521170,1,609.36,3
521171,1,609.4,3
521172,1,609.44,3
521173,1,609.48,3
521174,1,609.52,3
521175,1,609.56,3
521176,1,609.6,3
521177,1,609.64,3
521178,2,609.68,3
521179,2,609.72,3
521180,2,609.76,3
521181,2,609.8,3
522302,1,607.44,3
522303,1,607.48,3
522304,1,607.52,3
522305,1,607.56,3
522306,1,607.6,3
522307,1,607.64,3
522308,1,607.68,3
522309,1,607.72,3
522310,1,607.76,3
522311,1,607.8,3
522312,1,607.84,3
522313,1,607.88,3
523940,1,596.44,3
523941,1,596.48,3
523942,1,596.52,3
523943,1,596.56,3
523944,1,596.6,3
523945,1,596.64,3
523946,1,596.68,3
523947,1,596.72,3
523948,1,596.76,3
524893,1,606.6,3
524894,1,606.64,3
524895,1,606.68,3
524896,1,606.72,3
524897,1,606.76,3
524898,1,606.8,3
527037,2,612.0,3
527038,2,612.04,3
527039,2,612.08,3
527040,2,612.12,3
527041,2,612.16,3
527042,2,612.2,3
527043,2,612.24,3
527044,2,612.28,3
527045,2,612.32,3
528494,1,600.04,3
528495,1,600.08,3
528496,1,600.12,3
528497,1,600.16,3
528498,1,600.2,3
528499,1,600.24,3
528500,1,600.28,3
528501,1,600.32,3
528502,1,600.36,3
529776,2,611.04,3
529777,2,611.08,3
529778,2,611.12,3
529779,2,611.16,3
529780,2,611.2,3
529781,2,611.24,3
529782,2,611.28,3
529783,2,611.32,3
529784,2,611.36,3
529785,1,611.4,3
529809,1,612.36,3
529810,1,612.4,3
529811,1,612.44,3
529812,1,612.48,3
529813,1,612.52,3
529814,1,612.56,3
529815,1,612.6,3
529816,1,612.64,3
529817,1,612.68,3
529818,1,612.72,3
529819,1,612.76,3
529820,1,612.8,3
529821,1,612.84,3
529822,1,612.88,3
529823,1,612.92,3
529824,1,612.96,3
529825,1,613.0,3
529826,1,613.04,3
529827,1,613.08,3
529828,1,613.12,3
529829,1,613.16,3
529830,1,613.2,3
529831,1,613.24,3
529832,1,613.28,3
529833,1,613.32,3
529834,1,613.36,3
529835,1,613.4,3
529836,1,613.44,3
529837,1,613.48,3
529838,1,613.52,3
529839,1,613.56,3
529840,1,613.6,3
529841,1,613.64,3
529842,1,613.68,3
529843,1,613.72,3
529844,1,613.76,3
529845,1,613.8,3
529846,1,613.84,3
529847,1,613.88,3
529848,1,613.92,3
529849,1,613.96,3
529850,1,614.0,3
529851,1,614.04,3
529852,1,614.08,3
529853,1,614.12,3
529854,1,614.16,3
529855,1,614.2,3
529856,1,614.24,3
529857,1,614.28,3
529858,1,614.32,3
529859,1,614.36,3
529860,1,614.4,3
529861,1,614.44,3
529862,1,614.48,3
529863,1,614.52,3
529864,1,614.56,3
529865,1,614.6,3
529866,1,614.64,3
529867,1,614.68,3
529868,1,614.72,3
529869,1,614.76,3
529870,1,614.8,3
529871,1,614.84,3
529872,1,614.88,3
529873,1,614.92,3
529874,1,614.96,3
529875,1,615.0,3
529876,1,615.04,3
529877,1,615.08,3
529878,1,615.12,3
529879,1,615.16,3
529880,1,615.2,3
529881,1,615.24,3
529882,1,615.28,3
529883,1,615.32,3
529884,1,615.36,3
529885,1,615.4,3
529886,1,615.44,3
529887,1,615.48,3
529888,1,615.52,3
529889,1,615.56,3
529890,1,615.6,3
529891,1,615.64,3
529892,1,615.68,3
529893,1,615.72,3
529894,1,615.76,3
529895,1,615.8,3
529896,1,615.84,3
529897,1,615.88,3
529898,1,615.92,3
529899,1,615.96,3
529900,1,616.0,3
529901,1,616.04,3
529902,1,616.08,3
529903,1,616.12,3
529904,1,616.16,3
529905,1,616.2,3
529906,1,616.24,3
529907,1,616.28,3
529908,1,616.32,3
529909,1,616.36,3
529910,1,616.4,3
529911,1,616.44,3
529912,1,616.48,3
529913,1,616.52,3
529914,1,616.56,3
529915,1,616.6,3
529916,1,616.64,3
529917,1,616.68,3
529918,1,616.72,3
529919,1,616.76,3
529920,1,616.8,3
529921,1,616.84,3
529922,1,616.88,3
529923,1,616.92,3
529924,1,616.96,3
529925,1,617.0,3
529926,1,617.04,3
529927,1,617.08,3
529928,1,617.12,3
529929,1,617.16,3
529930,1,617.2,3
529931,1,617.24,3
529932,1,617.28,3
529933,1,617.32,3
529934,1,617.36,3
529935,1,617.4,3
529936,1,617.44,3
529937,1,617.48,3
529938,1,617.52,3
529939,1,617.56,3
529940,1,617.6,3
529941,1,617.64,3
529942,1,617.68,3
529943,1,617.72,3
529944,1,617.76,3
529945,1,617.8,3
529946,1,617.84,3
529947,1,617.88,3
529948,1,617.92,3
529949,1,617.96,3
529950,1,618.0,3
529951,1,618.04,3
529952,1,618.08,3
529953,1,618.12,3
529954,1,618.16,3
529955,1,618.2,3
529956,1,618.24,3
529957,1,618.28,3
529958,1,618.32,3
529959,1,618.36,3
529960,1,618.4,3
529961,1,618.44,3
529962,1,618.48,3
529963,1,618.52,3
529964,1,618.56,3
529965,1,618.6,3
529966,1,618.64,3
529967,1,618.68,3
529968,1,618.72,3
529969,1,618.76,3
529970,1,618.8,3
529971,1,618.84,3
529972,1,618.88,3
529973,1,618.92,3
529974,1,618.96,3
529975,1,619.0,3
529976,1,619.04,3
529977,1,619.08,3
529978,1,619.12,3
529979,1,619.16,3
529980,1,619.2,3
529981,1,619.24,3
529982,1,619.28,3
529983,1,619.32,3
529984,1,619.36,3
529985,1,619.4,3
529986,1,619.44,3
529987,1,619.48,3
529988,1,619.52,3
529989,1,619.56,3
529990,1,619.6,3
529991,1,619.64,3
529992,1,619.68,3
529993,1,619.72,3
529994,1,619.76,3
529995,1,619.8,3
529996,1,619.84,3
529997,1,619.88,3
529998,1,619.92,3
529999,1,619.96,3
530000,1,620.0,3
530001,1,620.04,3
530002,1,620.08,3
530003,1,620.12,3
530004,1,620.16,3
530005,1,620.2,3
530006,1,620.24,3
530007,1,620.28,3
530008,1,620.32,3
530009,1,620.36,3
530010,1,620.4,3
530011,1,620.44,3
530012,1,620.48,3
530013,1,620.52,3
530014,1,620.56,3
530015,1,620.6,3
530016,1,620.64,3
530017,1,620.68,3
530018,1,620.72,3
530019,1,620.76,3
530020,1,620.8,3
530021,1,620.84,3
530022,1,620.88,3
530023,1,620.92,3
530024,1,620.96,3
530025,1,621.0,3
530026,1,621.04,3
530027,1,621.08,3
530028,1,621.12,3
530029,1,621.16,3
530030,1,621.2,3
530031,1,621.24,3
530032,1,621.28,3
530033,1,621.32,3
530034,1,621.36,3
530035,1,621.4,3
530036,1,621.44,3
530037,1,621.48,3
530038,1,621.52,3
530039,1,621.56,3
530040,1,621.6,3
530041,1,621.64,3
530042,1,621.68,3
530043,1,621.72,3
530044,1,621.76,3
530045,1,621.8,3
530046,1,621.84,3
530047,1,621.88,3
530048,1,621.92,3
530049,1,621.96,3
530050,1,622.0,3
530051,1,622.04,3
530052,1,622.08,3
530053,1,622.12,3
530054,1,622.16,3
530055,1,622.2,3
530056,1,622.24,3
530057,1,622.28,3
530058,1,622.32,3
530059,1,622.36,3
530060,1,622.4,3
530061,1,622.44,3
530062,1,622.48,3
530063,1,622.52,3
530064,1,622.56,3
530065,1,622.6,3
530066,1,622.64,3
530067,1,622.68,3
530068,1,622.72,3
530069,1,622.76,3
530070,1,622.8,3
530071,1,622.84,3
530072,1,622.88,3
530073,1,622.92,3
530074,1,622.96,3
530075,1,623.0,3
530076,1,623.04,3
530077,1,623.08,3
530078,1,623.12,3
530079,1,623.16,3
530080,1,623.2,3
530081,1,623.24,3
530082,1,623.28,3
530083,1,623.32,3
530084,1,623.36,3
530085,1,623.4,3
530086,1,623.44,3
530087,1,623.48,3
530088,1,623.52,3
530089,1,623.56,3
530090,1,623.6,3
530091,1,623.64,3
530092,1,623.68,3
530093,1,623.72,3
530094,1,623.76,3
530095,1,623.8,3
530096,1,623.84,3
530097,1,623.88,3
530098,1,623.92,3
530099,1,623.96,3
530100,1,624.0,3
530101,1,624.04,3
530102,1,624.08,3
530103,1,624.12,3
530104,1,624.16,3
530105,1,624.2,3
530106,1,624.24,3
530107,1,624.28,3
530108,1,624.32,3
530109,1,624.36,3
530110,1,624.4,3
530111,1,624.44,3
530112,1,624.48,3
530113,1,624.52,3
530114,1,624.56,3
530115,1,624.6,3
530116,1,624.64,3
530117,1,624.68,3
530118,1,624.72,3
530119,1,624.76,3
530120,1,624.8,3
530121,1,624.84,3
530122,1,624.88,3
530123,1,624.92,3
530124,1,624.96,3
530125,1,625.0,3
530126,1,625.04,3
530127,1,625.08,3
530128,1,625.12,3
530129,1,625.16,3
530130,1,625.2,3
530131,1,625.24,3
530132,1,625.28,3
530133,1,625.32,3
530134,1,625.36,3
530135,1,625.4,3
530136,1,625.44,3
530137,1,625.48,3
530138,1,625.52,3
530139,1,625.56,3
530140,1,625.6,3
530141,1,625.64,3
530142,1,625.68,3
530143,1,625.72,3
530144,1,625.76,3
530145,2,625.8,3
530146,2,625.84,3
530147,2,625.88,3
530148,2,625.92,3
530149,2,625.96,3
530150,2,626.0,3
530151,2,626.04,3
530152,2,626.08,3
530153,2,626.12,3
530154,2,626.16,3
530155,2,626.2,3
530156,2,626.24,3
530157,2,626.28,3
530158,2,626.32,3
530159,2,626.36,3
530160,2,626.4,3
530161,2,626.44,3
530162,2,626.48,3
530163,2,626.52,3
530164,2,626.56,3
530165,2,626.6,3
530166,2,626.64,3
530167,2,626.68,3
530168,2,626.72,3
530169,2,626.76,3
530170,2,626.8,3
530171,2,626.84,3
530172,2,626.88,3
530173,2,626.92,3
530174,2,626.96,3
530175,2,627.0,3
530176,2,627.04,3
530177,2,627.08,3
530178,2,627.12,3
530179,2,627.16,3
530180,2,627.2,3
530181,2,627.24,3
530182,2,627.28,3
530183,2,627.32,3
530184,2,627.36,3
530185,2,627.4,3
530186,2,627.44,3
530187,2,627.48,3
530188,2,627.52,3
530189,2,627.56,3
530190,2,627.6,3
530191,2,627.64,3
530192,2,627.68,3
530193,2,627.72,3
530194,2,627.76,3
530195,2,627.8,3
530196,2,627.84,3
530197,2,627.88,3
530198,2,627.92,3
530199,2,627.96,3
530200,2,628.0,3
530201,2,628.04,3
530202,2,628.08,3
530203,2,628.12,3
530204,2,628.16,3
530205,2,628.2,3
530206,2,628.24,3
530207,2,628.28,3
530208,3,628.32,3
530209,3,628.36,3
530210,3,628.4,3
530211,3,628.44,3
530212,3,628.48,3
530213,3,628.52,3
530214,3,628.56,3
530215,3,628.6,3
530216,3,628.64,3
530217,3,628.68,3
530218,3,628.72,3
530219,3,628.76,3
530220,3,628.8,3
530221,3,628.84,3
530222,3,628.88,3
530223,3,628.92,3
530224,3,628.96,3
530225,3,629.0,3
530226,3,629.04,3
530227,3,629.08,3
530228,3,629.12,3
530229,3,629.16,3
530230,3,629.2,3
530231,3,629.24,3
530232,3,629.28,3
530233,3,629.32,3
530234,3,629.36,3
530235,3,629.4,3
530236,3,629.44,3
530237,3,629.48,3
530238,3,629.52,3
530239,3,629.56,3
530240,3,629.6,3
530241,3,629.64,3
530242,3,629.68,3
530243,3,629.72,3
530244,3,629.76,3
530245,3,629.8,3
530246,3,629.84,3
530247,3,629.88,3
530248,3,629.92,3
530249,3,629.96,3
530250,3,630.0,3
530251,3,630.04,3
530252,3,630.08,3
530253,3,630.12,3
530254,3,630.16,3
530255,3,630.2,3
530256,3,630.24,3
530257,3,630.28,3
530258,3,630.32,3
530259,3,630.36,3
530260,3,630.4,3
530261,3,630.44,3
530262,3,630.48,3
530263,3,630.52,3
530264,3,630.56,3
530265,3,630.6,3
530266,3,630.64,3
530267,3,630.68,3
530268,3,630.72,3
530269,3,630.76,3
530270,3,630.8,3
530271,3,630.84,3
530272,3,630.88,3
