lat,lon,speed,lon_acc,lat_acc,time,veh_id,link_id,link_distance,one_axis_trajectory
37.977869,23.737380,24.9015,0.1121,-0.0367,18.040000,11,3,3.464823227858763e-05,2642433.0543664363
37.977867,23.737381,24.9179,0.1165,-0.0366,18.080000,11,3,3.394112549918632e-05,2642433.165685927
37.977865,23.737383,24.9347,0.1165,-0.0359,18.120000,11,3,3.394112549918632e-05,2642433.3883249084
37.977863,23.737385,24.9517,0.1196,-0.0346,18.160000,11,3,3.3941125496674195e-05,2642433.61096389
37.977861,23.737386,24.9694,0.1259,-0.0328,18.200000,11,3,3.323401871476076e-05,2642433.722283381
37.977859,23.737388,24.9877,0.1282,-0.0305,18.240000,11,3,3.323401871727295e-05,2642433.9449223625
37.977856,23.737390,25.0057,0.1229,-0.0276,18.280000,11,3,3.2526911937871666e-05,2642434.1675613443
37.977854,23.737392,25.0227,0.1131,-0.0241,18.320000,11,3,3.2526911935359516e-05,2642434.3902003258
37.977852,23.737393,25.0387,0.1083,-0.0202,18.360000,11,3,3.181980515344611e-05,2642434.501519817
37.977850,23.737395,25.0545,0.1115,-0.0158,18.400000,11,3,3.1819805150933916e-05,2642434.7241587983
37.977848,23.737397,25.0712,0.1202,-0.0109,18.440000,11,3,3.181980515595823e-05,2642434.9467977798
37.977846,23.737398,25.0891,0.1291,-0.0055,18.480000,11,3,3.111269837153267e-05,2642435.0581172705
37.977844,23.737400,25.1081,0.1348,-0.0001,18.520000,11,3,3.111269837153267e-05,2642435.2807562524
37.977842,23.737402,25.1278,0.1384,0.0053,18.560000,11,3,3.111269837404483e-05,2642435.503395234
37.977840,23.737403,25.1479,0.1417,0.0104,18.600000,11,3,3.0405591592131393e-05,2642435.6147147245
37.977837,23.737405,25.1688,0.1475,0.0150,18.640000,11,3,2.9698484810217985e-05,2642435.837353706
37.977835,23.737407,25.1910,0.1614,0.0192,18.680000,11,3,2.9698484810217985e-05,2642436.059992688
37.977833,23.737409,25.2155,0.1783,0.0229,18.720000,11,3,2.9698484807705824e-05,2642436.282631669
37.977831,23.737410,25.2418,0.1876,0.0261,18.760000,11,3,2.8991378030816707e-05,2642436.39395116
37.977829,23.737412,25.2688,0.1872,0.0288,18.800000,11,3,2.899137802830455e-05,2642436.6165901413
37.977827,23.737414,25.2951,0.1787,0.0310,18.840000,11,3,2.899137802830455e-05,2642436.839229123
37.977825,23.737416,25.3206,0.1752,0.0327,18.880000,11,3,2.8991378030816676e-05,2642437.0618681046
37.977823,23.737417,25.3460,0.1765,0.0339,18.920000,11,3,2.8284271248903268e-05,2642437.173187596
37.977820,23.737419,25.3709,0.1703,0.0345,18.960000,11,3,2.7577164466989832e-05,2642437.395826577
37.977818,23.737421,25.3945,0.1565,0.0347,19.000000,11,3,2.7577164466989832e-05,2642437.618465559
37.977816,23.737422,25.4154,0.1345,0.0343,19.040000,11,3,2.687005768256427e-05,2642437.7297850493
37.977814,23.737424,25.4336,0.1175,0.0335,19.080000,11,3,2.6870057687588557e-05,2642437.952424031
37.977812,23.737426,25.4496,0.1054,0.0321,19.120000,11,3,2.6870057685076424e-05,2642438.1750630126
37.977810,23.737428,25.4634,0.0857,0.0302,19.160000,11,3,2.6870057685076424e-05,2642438.3977019945
37.977808,23.737429,25.4737,0.0583,0.0278,19.200000,11,3,2.616295090567515e-05,2642438.5090214848
37.977805,23.737431,25.4796,0.0229,0.0248,19.240000,11,3,2.5455844121249583e-05,2642438.7316604666
37.977803,23.737433,25.4807,-0.0068,0.0213,19.280000,11,3,2.545584412376171e-05,2642438.954299448
37.977801,23.737435,25.4780,-0.0317,0.0173,19.320000,11,3,2.545584412376171e-05,2642439.17693843
37.977799,23.737436,25.4712,-0.0621,0.0129,19.360000,11,3,2.4748737339336147e-05,2642439.2882579206
37.977797,23.737438,25.4594,-0.1013,0.0080,19.400000,11,3,2.4748737344360432e-05,2642439.5108969025
37.977795,23.737440,25.4410,-0.1547,0.0027,19.440000,11,3,2.4748737341848305e-05,2642439.733535884
37.977792,23.737441,25.4143,-0.2166,-0.0029,19.480000,11,3,2.333452378053359e-05,2642439.8448553747
37.977790,23.737443,25.3787,-0.2778,-0.0083,19.520000,11,3,2.333452377802146e-05,2642440.067494356
37.977788,23.737445,25.3346,-0.3339,-0.0133,19.560000,11,3,2.333452377802146e-05,2642440.290133338
37.977786,23.737447,25.2831,-0.3814,-0.0176,19.600000,11,3,2.3334523780533618e-05,2642440.5127723194
37.977784,23.737448,25.2252,-0.4235,-0.0211,19.640000,11,3,2.2627416998620217e-05,2642440.62409181
37.977782,23.737450,25.1605,-0.4744,-0.0238,19.680000,11,3,2.2627416996108025e-05,2642440.8467307915
37.977779,23.737452,25.0883,-0.5286,-0.0257,19.720000,11,3,2.1920310216706778e-05,2642441.0693697734
37.977777,23.737454,25.0089,-0.5744,-0.0268,19.760000,11,3,2.1920310219218905e-05,2642441.292008755
37.977775,23.737455,24.9238,-0.6069,-0.0270,19.800000,11,3,2.12132034373055e-05,2642441.403328246
37.977773,23.737457,24.8357,-0.6180,-0.0263,19.840000,11,3,2.1213203434793342e-05,2642441.6259672274
37.977771,23.737459,24.7458,-0.6304,-0.0248,19.880000,11,3,2.1213203434793342e-05,2642441.8486062093
37.977769,23.737460,24.6540,-0.6440,-0.0224,19.920000,11,3,2.0506096655392064e-05,2642441.9599256995
37.977767,23.737462,24.5609,-0.6493,-0.0192,19.960000,11,3,2.0506096655392064e-05,2642442.1825646814
37.977765,23.737464,24.4676,-0.6463,-0.0152,20.000000,11,3,2.0506096652879934e-05,2642442.405203663
37.977763,23.737465,24.3763,-0.6219,-0.0103,20.040000,11,3,1.9798989875990786e-05,2642442.5165231535
37.977760,23.737467,24.2884,-0.5987,-0.0047,20.080000,11,3,1.9091883094077377e-05,2642442.739162135
37.977758,23.737469,24.2038,-0.5768,0.0019,20.120000,11,3,1.9091883094077377e-05,2642442.961801117
37.977756,23.737470,24.1229,-0.5465,0.0092,20.160000,11,3,1.838477630965181e-05,2642443.0731206075
37.977754,23.737472,24.0470,-0.5079,0.0174,20.200000,11,3,1.838477630965181e-05,2642443.295759589
37.977752,23.737474,23.9781,-0.4480,0.0265,20.240000,11,3,1.8384776312163942e-05,2642443.5183985704
37.977750,23.737475,23.9182,-0.3844,0.0364,20.280000,11,3,1.7677669530250533e-05,2642443.6297180615
37.977748,23.737477,23.8673,-0.3221,0.0470,20.320000,11,3,1.7677669527738376e-05,2642443.852357043
37.977747,23.737478,23.8255,-0.2595,0.0584,20.360000,11,3,1.7677669530250533e-05,2642443.963676534
37.977745,23.737480,23.7927,-0.1960,0.0704,20.400000,11,3,1.7677669530250533e-05,2642444.186315516
37.977743,23.737482,23.7701,-0.1173,0.0830,20.440000,11,3,1.7677669527738376e-05,2642444.4089544974
37.977741,23.737483,23.7600,-0.0236,0.0960,20.480000,11,3,1.6970562750849255e-05,2642444.520273988
37.977739,23.737485,23.7637,0.0750,0.1086,20.520000,11,3,1.6970562748337098e-05,2642444.7429129696
37.977737,23.737486,23.7812,0.1680,0.1202,20.560000,11,3,1.6263455966423693e-05,2642444.8542324603
37.977735,23.737488,23.8110,0.2460,0.1304,20.600000,11,3,1.626345596893582e-05,2642445.0768714417
37.977733,23.737489,23.8510,0.3099,0.1391,20.640000,11,3,1.5556349187022384e-05,2642445.188190933
37.977731,23.737491,23.9003,0.3748,0.1463,20.680000,11,3,1.5556349184510254e-05,2642445.4108299143
37.977729,23.737493,23.9590,0.4405,0.1519,20.720000,11,3,1.5556349184510254e-05,2642445.6334688957
37.977727,23.737494,24.0272,0.5060,0.1558,20.760000,11,3,1.4849242407621104e-05,2642445.744788387
37.977725,23.737496,24.1043,0.5655,0.1581,20.800000,11,3,1.4849242405108975e-05,2642445.9674273683
37.977723,23.737497,24.1884,0.6023,0.1588,20.840000,11,3,1.4142135623195538e-05,2642446.078746859
37.977721,23.737499,24.2772,0.6317,0.1578,20.880000,11,3,1.414213562570773e-05,2642446.301385841
37.977719,23.737501,24.3698,0.6538,0.1552,20.920000,11,3,1.4142135625707669e-05,2642446.5240248223
37.977717,23.737502,24.4655,0.6756,0.1510,20.960000,11,3,1.3435028841282103e-05,2642446.635344313
37.977715,23.737504,24.5644,0.6972,0.1453,21.000000,11,3,1.3435028846306451e-05,2642446.857983295
37.977712,23.737505,24.6647,0.6959,0.1380,21.040000,11,3,1.202081527745529e-05,2642446.969302785
37.977710,23.737507,24.7642,0.6872,0.1291,21.080000,11,3,1.2020815282479579e-05,2642447.191941767
37.977708,23.737509,24.8621,0.6713,0.1187,21.120000,11,3,1.2020815279967482e-05,2642447.4145807484
37.977706,23.737510,24.9575,0.6550,0.1066,21.160000,11,3,1.1313708498054043e-05,2642447.525900239
37.977704,23.737512,25.0507,0.6385,0.0929,21.200000,11,3,1.1313708500566172e-05,2642447.7485392205
37.977702,23.737514,25.1398,0.5992,0.0776,21.240000,11,3,1.1313708500566172e-05,2642447.9711782024
37.977700,23.737515,25.2224,0.5486,0.0608,21.280000,11,3,1.0606601716140638e-05,2642448.082497693
37.977697,23.737517,25.2973,0.4906,0.0424,21.320000,11,3,9.899494936739297e-06,2642448.305136675
37.977695,23.737519,25.3638,0.4334,0.0225,21.360000,11,3,9.89949493422717e-06,2642448.527775656
37.977693,23.737520,25.4225,0.3819,0.0013,21.400000,11,3,9.192388157338082e-06,2642448.639095147
37.977691,23.737522,25.4731,0.3209,-0.0213,21.440000,11,3,9.192388154825892e-06,2642448.861734129
37.977688,23.737524,25.5142,0.2496,-0.0448,21.480000,11,3,8.485281375424614e-06,2642449.0843731104
37.977686,23.737526,25.5447,0.1744,-0.0681,21.520000,11,3,8.485281372912423e-06,2642449.307012092
37.977684,23.737527,25.5644,0.0993,-0.0905,21.560000,11,3,7.778174596023397e-06,2642449.418331583
37.977682,23.737529,25.5740,0.0345,-0.1111,21.600000,11,3,7.778174593511207e-06,2642449.6409705644
37.977680,23.737531,25.5754,-0.0151,-0.1297,21.640000,11,3,7.778174593511145e-06,2642449.863609546
37.977677,23.737532,25.5701,-0.0590,-0.1461,21.680000,11,3,6.363961032196523e-06,2642449.974929037
37.977675,23.737534,25.5588,-0.0981,-0.1603,21.720000,11,3,6.363961029684333e-06,2642450.1975680185
37.977673,23.737536,25.5417,-0.1384,-0.1723,21.760000,11,3,6.363961032196523e-06,2642450.420207
37.977671,23.737537,25.5188,-0.1797,-0.1819,21.800000,11,3,5.6568542502830545e-06,2642450.5315264906
37.977669,23.737539,25.4910,-0.2066,-0.1893,21.840000,11,3,5.656854250283117e-06,2642450.7541654725
37.977666,23.737541,25.4598,-0.2276,-0.1943,21.880000,11,3,4.949747468369649e-06,2642450.976804454
37.977664,23.737543,25.4259,-0.2426,-0.1970,21.920000,11,3,4.94974746585752e-06,2642451.1994434358
37.977662,23.737544,25.3898,-0.2588,-0.1974,21.960000,11,3,4.242640688968433e-06,2642451.3107629265
37.977660,23.737546,25.3513,-0.2761,-0.1955,22.000000,11,3,4.242640686456243e-06,2642451.533401908
37.977658,23.737548,25.3113,-0.2792,-0.1914,22.040000,11,3,4.242640686456243e-06,2642451.75604089
37.977656,23.737549,25.2713,-0.2763,-0.1850,22.080000,11,3,3.535533909567155e-06,2642451.8673603805
37.977654,23.737551,25.2322,-0.2675,-0.1764,22.120000,11,3,3.535533907054965e-06,2642452.089999362
37.977651,23.737553,25.1942,-0.2599,-0.1654,22.160000,11,3,2.8284271251415586e-06,2642452.3126383433
37.977649,23.737555,25.1572,-0.2534,-0.1521,22.200000,11,3,2.8284271251415586e-06,2642452.535277325
37.977647,23.737556,25.1223,-0.2326,-0.1365,22.240000,11,3,2.1213203432281523e-06,2642452.646596816
37.977645,23.737558,25.0907,-0.2053,-0.1186,22.280000,11,3,2.1213203457402805e-06,2642452.8692357973
37.977643,23.737560,25.0636,-0.1720,-0.0985,22.320000,11,3,2.12132034322809e-06,2642453.0918747787
37.977641,23.737561,25.0413,-0.1368,-0.0763,22.360000,11,3,1.414213561314684e-06,2642453.2031942694
37.977639,23.737563,25.0240,-0.1038,-0.0522,22.400000,11,3,1.4142135663390025e-06,2642453.425833252
37.977637,23.737565,25.0120,-0.0634,-0.0261,22.440000,11,3,1.414213563826812e-06,2642453.648472233
37.977635,23.737566,25.0061,-0.0175,0.0016,22.480000,11,3,7.07106781913406e-07,2642453.759791724
37.977633,23.737568,25.0070,0.0291,0.0293,22.520000,11,3,7.071067794012779e-07,2642453.9824307053
37.977631,23.737570,25.0146,0.0764,0.0561,22.560000,11,3,7.071067844255341e-07,2642454.205069687
37.977628,23.737572,25.0286,0.1182,0.0811,22.600000,11,3,2.512128068965655e-15,2642454.4277086686
37.977626,23.737573,25.0479,0.1506,0.1036,22.640000,11,3,7.071067794012779e-07,2642454.5390281593
37.977624,23.737575,25.0718,0.1808,0.1237,22.680000,11,3,7.07106781913406e-07,2642454.7616671408
37.977622,23.737577,25.0997,0.2070,0.1414,22.720000,11,3,7.071067819134684e-07,2642454.9843061226
37.977620,23.737578,25.1312,0.2305,0.1565,22.760000,11,3,1.4142135613147465e-06,2642455.0956256134
37.977618,23.737580,25.1659,0.2520,0.1689,22.800000,11,3,1.414213561314684e-06,2642455.318264595
37.977616,23.737582,25.2030,0.2623,0.1786,22.840000,11,3,1.4142135638268745e-06,2642455.540903576
37.977614,23.737583,25.2414,0.2718,0.1855,22.880000,11,3,2.121320340715962e-06,2642455.6522230674
37.977612,23.737585,25.2812,0.2802,0.1898,22.920000,11,3,2.12132034322809e-06,2642455.874862049
37.977609,23.737587,25.3219,0.2859,0.1915,22.960000,11,3,2.828427122629368e-06,2642456.0975010307
37.977607,23.737589,25.3633,0.2889,0.1904,23.000000,11,3,2.8284271251415586e-06,2642456.320140012
37.977605,23.737590,25.4043,0.2807,0.1867,23.040000,11,3,3.535533907054965e-06,2642456.431459503
37.977603,23.737592,25.4441,0.2716,0.1804,23.080000,11,3,3.5355339045427745e-06,2642456.654098484
37.977601,23.737594,25.4825,0.2615,0.1713,23.120000,11,3,3.5355339045428363e-06,2642456.876737466
37.977599,23.737595,25.5192,0.2487,0.1595,23.160000,11,3,4.2426406889683705e-06,2642456.988056957
37.977596,23.737597,25.5539,0.2331,0.1450,23.200000,11,3,4.949747468369649e-06,2642457.210695938
37.977594,23.737599,25.5855,0.2064,0.1276,23.240000,11,3,4.94974746585752e-06,2642457.4333349196
37.977592,23.737600,25.6131,0.1768,0.1076,23.280000,11,3,5.656854247770927e-06,2642457.544654411
37.977590,23.737602,25.6364,0.1463,0.0849,23.320000,11,3,5.656854250283117e-06,2642457.767293392
37.977588,23.737604,25.6552,0.1152,0.0596,23.360000,11,3,5.6568542502830545e-06,2642457.9899323736
37.977585,23.737606,25.6696,0.0843,0.0318,23.400000,11,3,6.363961032196523e-06,2642458.212571355
37.977583,23.737607,25.6790,0.0461,0.0016,23.440000,11,3,7.071067809085673e-06,2642458.3238908467
37.977581,23.737609,25.6824,0.0011,-0.0305,23.480000,11,3,7.071067811597739e-06,2642458.546529828
37.977579,23.737611,25.6791,-0.0458,-0.0633,23.520000,11,3,7.0710678115978005e-06,2642458.7691688095
37.977577,23.737612,25.6693,-0.0908,-0.0958,23.560000,11,3,7.778174596023336e-06,2642458.8804883
37.977574,23.737614,25.6535,-0.1291,-0.1266,23.600000,11,3,8.485281375424614e-06,2642459.103127282
37.977572,23.737616,25.6327,-0.1600,-0.1551,23.640000,11,3,8.485281372912485e-06,2642459.3257662635
37.977570,23.737617,25.6074,-0.1908,-0.1814,23.680000,11,3,9.192388154825892e-06,2642459.4370857542
37.977568,23.737619,25.5777,-0.2210,-0.2054,23.720000,11,3,9.192388157338082e-06,2642459.6597247357
37.977565,23.737621,25.5438,-0.2504,-0.2269,23.760000,11,3,9.899494936739297e-06,2642459.8823637175
37.977563,23.737623,25.5058,-0.2771,-0.2459,23.800000,11,3,9.89949493422717e-06,2642460.105002699
37.977561,23.737624,25.4648,-0.2929,-0.2624,23.840000,11,3,1.0606601716140638e-05,2642460.2163221897
37.977559,23.737626,25.4217,-0.3058,-0.2763,23.880000,11,3,1.0606601718652765e-05,2642460.438961171
37.977557,23.737628,25.3769,-0.3159,-0.2878,23.920000,11,3,1.0606601718652765e-05,2642460.6616001534
37.977555,23.737629,25.3308,-0.3251,-0.2967,23.960000,11,3,1.1313708498054043e-05,2642460.772919643
37.977552,23.737631,25.2833,-0.3336,-0.3031,24.000000,11,3,1.2020815277455321e-05,2642460.9955586256
37.977550,23.737633,25.2355,-0.3311,-0.3071,24.040000,11,3,1.2020815279967448e-05,2642461.218197607
37.977548,23.737634,25.1882,-0.3257,-0.3086,24.080000,11,3,1.2727922061880855e-05,2642461.3295170977
37.977546,23.737636,25.1419,-0.3174,-0.3076,24.120000,11,3,1.2727922064393046e-05,2642461.552156079
37.977544,23.737638,25.0968,-0.3084,-0.3041,24.160000,11,3,1.2727922059368726e-05,2642461.774795061
37.977542,23.737640,25.0531,-0.2986,-0.2980,24.200000,11,3,1.2727922061880855e-05,2642461.9974340424
37.977540,23.737641,25.0116,-0.2778,-0.2893,24.240000,11,3,1.3435028843794323e-05,2642462.108753533
37.977538,23.737643,24.9734,-0.2530,-0.2781,24.280000,11,3,1.3435028841282135e-05,2642462.3313925145
37.977536,23.737645,24.9390,-0.2253,-0.2644,24.320000,11,3,1.3435028841282135e-05,2642462.5540314964
37.977534,23.737646,24.9086,-0.1966,-0.2481,24.360000,11,3,1.4142135623195538e-05,2642462.665350987
37.977532,23.737648,24.8823,-0.1689,-0.2295,24.400000,11,3,1.414213562570773e-05,2642462.8879899685
37.977530,23.737650,24.8604,-0.1347,-0.2085,24.440000,11,3,1.4142135623195538e-05,2642463.11062895
37.977527,23.737652,24.8439,-0.0952,-0.1854,24.480000,11,3,1.4849242402596816e-05,2642463.3332679323
37.977525,23.737653,24.8331,-0.0545,-0.1606,24.520000,11,3,1.5556349184510288e-05,2642463.444587423
37.977523,23.737655,24.8282,-0.0144,-0.1348,24.560000,11,3,1.555634918702235e-05,2642463.6672264044
37.977521,23.737657,24.8286,0.0204,-0.1094,24.600000,11,3,1.5556349184510223e-05,2642463.889865386
37.977519,23.737659,24.8335,0.0478,-0.0849,24.640000,11,3,1.5556349184510288e-05,2642464.1125043677
37.977517,23.737660,24.8423,0.0744,-0.0611,24.680000,11,3,1.6263455966423628e-05,2642464.2238238584
37.977515,23.737662,24.8548,0.0990,-0.0382,24.720000,11,3,1.626345596893582e-05,2642464.44646284
37.977513,23.737664,24.8707,0.1222,-0.0162,24.760000,11,3,1.6263455966423693e-05,2642464.6691018213
37.977511,23.737666,24.8898,0.1433,0.0047,24.800000,11,3,1.6263455966423693e-05,2642464.891740803
37.977509,23.737667,24.9113,0.1548,0.0246,24.840000,11,3,1.697056275084929e-05,2642465.0030602934
37.977507,23.737669,24.9343,0.1646,0.0434,24.880000,11,3,1.697056274582497e-05,2642465.2256992753
37.977505,23.737671,24.9586,0.1727,0.0612,24.920000,11,3,1.6970562748337098e-05,2642465.4483382567
37.977503,23.737673,24.9839,0.1793,0.0779,24.960000,11,3,1.6970562748337098e-05,2642465.670977239
37.977501,23.737674,25.0101,0.1843,0.0935,25.000000,11,3,1.7677669532762633e-05,2642465.7822967293
37.977499,23.737676,25.0363,0.1798,0.1082,25.040000,11,3,1.7677669527738376e-05,2642466.004935711
37.977497,23.737678,25.0617,0.1735,0.1217,25.080000,11,3,1.7677669530250567e-05,2642466.2275746926
37.977494,23.737680,25.0861,0.1656,0.1342,25.120000,11,3,1.8384776309651784e-05,2642466.4502136745
37.977492,23.737681,25.1093,0.1561,0.1457,25.160000,11,4,1.9000000001767603e-05,2642466.5615331647
37.977490,23.737683,25.1310,0.1452,0.1560,25.200000,11,4,1.699999999971169e-05,2642466.7841721466
37.977488,23.737685,25.1504,0.1246,0.1653,25.240000,11,4,1.5000000001208491e-05,2642467.006811128
37.977486,23.737687,25.1664,0.0975,0.1735,25.280000,11,4,1.299999999915258e-05,2642467.22945011
37.977484,23.737688,25.1784,0.0686,0.1806,25.320000,11,4,1.2000000001677336e-05,2642467.3407696
37.977482,23.737690,25.1865,0.0445,0.1866,25.360000,11,4,9.999999999621423e-06,2642467.563408582
37.977480,23.737692,25.1916,0.0263,0.1915,25.400000,11,4,8.000000001118224e-06,2642467.7860475634
37.977478,23.737694,25.1940,0.0076,0.1954,25.440000,11,4,5.999999999062312e-06,2642468.008686546
37.977475,23.737696,25.1934,-0.0170,0.1983,25.480000,11,4,4.000000000559112e-06,2642468.231325527
37.977473,23.737697,25.1888,-0.0465,0.1999,25.520000,11,4,2.999999999531156e-06,2642468.342645018
37.977471,23.737699,25.1801,-0.0741,0.2003,25.560000,11,4,1.0000000010279564e-06,2642468.5652839993
37.977469,23.737701,25.1679,-0.0955,0.2003,25.600000,11,4,1.0000000010279564e-06,2642468.787922981
37.977467,23.737702,25.1531,-0.1097,0.1999,25.640000,11,4,1.999999998503199e-06,2642468.8992424714
37.977465,23.737704,25.1367,-0.1188,0.1991,25.680000,11,4,4.000000000559112e-06,2642469.1218814533
37.977463,23.737706,25.1190,-0.1274,0.1980,25.720000,11,4,5.999999999062312e-06,2642469.3445204347
37.977461,23.737708,25.0996,-0.1419,0.1966,25.760000,11,4,8.000000001118224e-06,2642469.5671594166
37.977458,23.737709,25.0778,-0.1611,0.1948,25.800000,11,4,8.999999998593466e-06,2642469.678478907
37.977456,23.737711,25.0533,-0.1783,0.1928,25.840000,11,4,1.100000000064938e-05,2642469.9011178887
37.977454,23.737713,25.0269,-0.1889,0.1904,25.880000,11,4,1.299999999915258e-05,2642470.12375687
37.977452,23.737714,24.9994,-0.1930,0.1877,25.920000,11,4,1.4000000000180535e-05,2642470.235076361
37.977450,23.737716,24.9709,-0.2030,0.1847,25.960000,11,4,1.5999999998683734e-05,2642470.4577153428
37.977448,23.737718,24.9405,-0.2187,0.1814,26.000000,11,4,1.8000000000739647e-05,2642470.6803543246
37.977446,23.737719,24.9080,-0.2325,0.1777,26.040000,11,4,1.8999999998214893e-05,2642470.791673815
37.977444,23.737721,24.8740,-0.2396,0.1736,26.080000,11,4,2.1000000000270802e-05,2642471.0143127968
37.977442,23.737723,24.8395,-0.2403,0.1693,26.120000,11,4,2.2999999998774e-05,2642471.236951778
37.977439,23.737724,24.8044,-0.2467,0.1645,26.160000,11,4,2.3999999999801958e-05,2642471.348271269
37.977437,23.737726,24.7680,-0.2590,0.1595,26.200000,11,4,2.599999999830516e-05,2642471.5709102503
37.977435,23.737728,24.7300,-0.2693,0.1541,26.240000,11,4,2.800000000036107e-05,2642471.793549232
37.977433,23.737729,24.6909,-0.2730,0.1483,26.280000,11,4,2.9000000001389033e-05,2642471.9048687234
37.977431,23.737731,24.6518,-0.2702,0.1422,26.320000,11,4,3.0999999999892225e-05,2642472.127507705
37.977429,23.737733,24.6131,-0.2683,0.1357,26.360000,11,4,3.2999999998395424e-05,2642472.350146686
37.977427,23.737734,24.5741,-0.2722,0.1289,26.400000,11,4,3.399999999942338e-05,2642472.461466177
37.977425,23.737736,24.5343,-0.2814,0.1218,26.440000,11,4,3.600000000147929e-05,2642472.684105159
37.977423,23.737738,24.4929,-0.2928,0.1143,26.480000,11,4,3.79999999999825e-05,2642472.90674414
37.977421,23.737739,24.4499,-0.3051,0.1064,26.520000,11,4,3.9000000001010455e-05,2642473.0180636314
37.977418,23.737741,24.4052,-0.3155,0.0982,26.560000,11,4,4.099999999951365e-05,2642473.240702613
37.977416,23.737742,24.3591,-0.3249,0.0899,26.600000,11,4,4.2000000000541604e-05,2642473.3520221035
37.977414,23.737744,24.3113,-0.3391,0.0815,26.640000,11,4,4.39999999990448e-05,2642473.574661085
37.977412,23.737746,24.2610,-0.3589,0.0728,26.680000,11,4,4.6000000001100716e-05,2642473.797300067
37.977410,23.737747,24.2077,-0.3822,0.0634,26.720000,11,4,4.699999999857597e-05,2642473.908619557
37.977408,23.737749,24.1510,-0.4050,0.0530,26.760000,11,4,4.900000000063187e-05,2642474.131258539
37.977406,23.737750,24.0914,-0.4229,0.0418,26.800000,11,4,4.9999999998107114e-05,2642474.2425780296
37.977404,23.737752,24.0295,-0.4358,0.0297,26.840000,11,4,5.200000000016303e-05,2642474.465217011
37.977402,23.737754,23.9660,-0.4473,0.0167,26.880000,11,4,5.399999999866623e-05,2642474.6878559925
37.977400,23.737755,23.9008,-0.4577,0.0027,26.920000,11,4,5.499999999969418e-05,2642474.7991754836
37.977398,23.737757,23.8341,-0.4680,-0.0122,26.960000,11,4,5.699999999819739e-05,2642475.021814465
37.977396,23.737758,23.7660,-0.4780,-0.0280,27.000000,11,4,5.799999999922533e-05,2642475.1331339558
37.977394,23.737760,23.6968,-0.4835,-0.0448,27.040000,11,4,6.000000000128126e-05,2642475.355772938
37.977392,23.737761,23.6269,-0.4876,-0.0625,27.080000,11,4,6.0999999998756487e-05,2642475.4670924284
37.977390,23.737763,23.5565,-0.4903,-0.0811,27.120000,11,4,6.30000000008124e-05,2642475.6897314102
37.977388,23.737764,23.4857,-0.4928,-0.1007,27.160000,11,4,6.399999999828765e-05,2642475.801050901
37.977386,23.737766,23.4146,-0.4952,-0.1212,27.200000,11,4,6.600000000034356e-05,2642476.0236898824
37.977384,23.737768,23.3434,-0.4929,-0.1427,27.240000,11,4,6.799999999884676e-05,2642476.246328864
37.977382,23.737769,23.2727,-0.4893,-0.1651,27.280000,11,4,6.899999999987472e-05,2642476.357648355
37.977380,23.737771,23.2026,-0.4844,-0.1885,27.320000,11,4,7.099999999837793e-05,2642476.5802873364
37.977378,23.737772,23.1332,-0.4792,-0.2129,27.360000,11,4,7.199999999940587e-05,2642476.691606827
37.977376,23.737774,23.0646,-0.4739,-0.2383,27.400000,11,4,7.40000000014618e-05,2642476.914245809
37.977374,23.737775,22.9971,-0.4640,-0.2648,27.440000,11,4,7.499999999893703e-05,2642477.025565299
37.977372,23.737777,22.9310,-0.4527,-0.2923,27.480000,11,4,7.700000000099294e-05,2642477.248204281
37.977370,23.737778,22.8668,-0.4401,-0.3208,27.520000,11,4,7.799999999846818e-05,2642477.359523772
37.977368,23.737780,22.8044,-0.4260,-0.3503,27.560000,11,4,8.00000000005241e-05,2642477.5821627537
37.977366,23.737781,22.7441,-0.4117,-0.3809,27.600000,11,4,8.099999999799934e-05,2642477.693482244
37.977364,23.737783,22.6860,-0.3948,-0.4125,27.640000,11,4,8.300000000005525e-05,2642477.9161212263
37.977362,23.737784,22.6304,-0.3783,-0.4451,27.680000,11,4,8.400000000108321e-05,2642478.027440717
37.977360,23.737786,22.5770,-0.3623,-0.4789,27.720000,11,4,8.599999999958641e-05,2642478.2500796984
37.977358,23.737787,22.5263,-0.3429,-0.5138,27.760000,11,4,8.700000000061436e-05,2642478.361399189
37.977356,23.737789,22.4784,-0.3221,-0.5491,27.800000,11,4,8.899999999911756e-05,2642478.5840381705
37.977355,23.737790,22.4335,-0.3016,-0.5846,27.840000,11,4,9.000000000014552e-05,2642478.6953576617
37.977353,23.737792,22.3917,-0.2789,-0.6205,27.880000,11,4,9.199999999864872e-05,2642478.917996643
37.977351,23.737794,22.3529,-0.2597,-0.6566,27.920000,11,4,9.400000000070466e-05,2642479.1406356245
37.977349,23.737795,22.3165,-0.2460,-0.6931,27.960000,11,4,9.499999999817987e-05,2642479.2519551152
37.977347,23.737797,22.2816,-0.2377,-0.7298,28.000000,11,4,9.700000000023581e-05,2642479.474594097
37.977345,23.737798,22.2473,-0.2382,-0.7668,28.040000,11,4,9.800000000126374e-05,2642479.585913588
37.977343,23.737800,22.2130,-0.2388,-0.8040,28.080000,11,4,9.999999999976694e-05,2642479.8085525692
37.977342,23.737801,22.1787,-0.2368,-0.8410,28.120000,11,4,0.0001010000000007949,2642479.91987206
